monitoring_id,monitoring_date,monitoring_time,model_name,model_version,accuracy,precision,recall,f1_score,auc_roc,predictions_count,avg_inference_time_ms,data_drift_score,feature_importance_shift,null_predictions_percent,model_type,is_anomaly,alert_level
MON-000152,2025-11-15,20:00,CREDIT_SCORING_V2,v3.4,0.8581,0.8545,0.8732,0.8742,0.9113,8829,30.81,0.6547,0.0999,0.06,Classification,True,WARNING
MON-000153,2025-11-16,08:00,CREDIT_SCORING_V2,v2.4,0.8252,0.8131,0.8379,0.8139,0.8811,8678,17.08,0.5165,0.0755,0.51,Classification,True,WARNING
MON-000154,2025-11-16,20:00,CREDIT_SCORING_V2,v3.8,0.8663,0.8723,0.8764,0.8524,0.8973,6000,20.14,0.1938,0.2617,0.3,Classification,False,OK
MON-000155,2025-11-17,08:00,CREDIT_SCORING_V2,v1.2,0.8554,0.8583,0.8621,0.8467,0.9248,1110,25.83,0.0744,0.3941,0.8,Classification,False,OK
MON-000156,2025-11-17,20:00,CREDIT_SCORING_V2,v2.0,0.8272,0.8362,0.8269,0.82,0.8767,713,17.09,0.3135,0.1894,2.68,Classification,True,WARNING
MON-000157,2025-11-18,08:00,CREDIT_SCORING_V2,v2.4,0.8362,0.8383,0.8578,0.8247,0.8908,7321,21.42,0.2427,0.1549,4.54,Classification,False,OK
MON-000158,2025-11-18,20:00,CREDIT_SCORING_V2,v1.2,0.8558,0.8451,0.8765,0.826,0.9101,3810,23.82,0.3336,0.0419,0.58,Classification,True,WARNING
MON-000159,2025-11-19,08:00,CREDIT_SCORING_V2,v3.2,0.8955,0.864,0.9105,0.8793,0.9472,1189,18.44,0.6806,0.1366,1.84,Classification,True,WARNING
MON-000160,2025-11-19,20:00,CREDIT_SCORING_V2,v3.0,0.8835,0.8949,0.9075,0.8687,0.9283,5574,28.98,0.4016,0.0298,4.32,Classification,True,WARNING
MON-000161,2025-11-20,08:00,CREDIT_SCORING_V2,v2.3,0.8075,0.8032,0.8218,0.777,0.8584,19341,17.25,0.0298,0.1444,1.85,Classification,False,OK
MON-000162,2025-11-20,20:00,CREDIT_SCORING_V2,v1.0,0.8475,0.8252,0.8425,0.8368,0.8975,2104,14.77,0.4113,0.1017,2.28,Classification,True,WARNING
MON-000163,2025-11-21,08:00,CREDIT_SCORING_V2,v3.9,0.8772,0.8929,0.8669,0.8486,0.9301,2740,33.14,0.3872,0.1465,8.18,Classification,True,WARNING
MON-000164,2025-11-21,20:00,CREDIT_SCORING_V2,v3.5,0.8394,0.8452,0.8449,0.8355,0.9047,7650,27.71,0.2135,0.2153,0.05,Classification,False,OK
MON-000165,2025-11-22,08:00,CREDIT_SCORING_V2,v1.8,0.8373,0.8529,0.8417,0.8127,0.8843,10285,19.9,0.1351,0.1894,3.84,Classification,False,OK
MON-000166,2025-11-22,20:00,CREDIT_SCORING_V2,v3.2,0.8366,0.8409,0.8436,0.8292,0.8775,3155,14.52,0.3106,0.3265,1.72,Classification,True,WARNING
MON-000167,2025-11-23,08:00,CREDIT_SCORING_V2,v4.9,0.8096,0.8163,0.8326,0.7867,0.8601,512,30.86,0.1755,0.055,0.22,Classification,False,OK
MON-000168,2025-11-23,20:00,CREDIT_SCORING_V2,v3.5,0.8551,0.85,0.8494,0.8504,0.8977,8630,19.6,0.2844,0.3121,7.59,Classification,False,OK
MON-000169,2025-11-24,08:00,CREDIT_SCORING_V2,v1.0,0.858,0.8652,0.8558,0.8544,0.8969,1551,17.89,0.4296,0.1034,6.0,Classification,True,WARNING
MON-000170,2025-11-24,20:00,CREDIT_SCORING_V2,v3.3,0.8434,0.8628,0.8479,0.8321,0.886,4537,15.07,0.1799,0.2302,2.11,Classification,False,OK
MON-000171,2025-11-25,08:00,CREDIT_SCORING_V2,v3.2,0.8823,0.8906,0.8801,0.8585,0.9184,9309,11.09,0.3078,0.2009,6.66,Classification,True,WARNING
MON-000172,2025-11-25,20:00,CREDIT_SCORING_V2,v3.0,0.8411,0.8375,0.8136,0.8284,0.8782,5940,33.37,0.437,0.0122,0.06,Classification,True,WARNING
MON-000173,2025-11-26,08:00,CREDIT_SCORING_V2,v1.6,0.8649,0.8518,0.858,0.8405,0.9295,3315,13.01,0.1202,0.2867,1.87,Classification,False,OK
MON-000174,2025-11-26,20:00,CREDIT_SCORING_V2,v3.9,0.8058,0.8172,0.791,0.7785,0.8663,2871,10.13,0.1028,0.059,0.21,Classification,False,OK
MON-000175,2025-11-27,08:00,CREDIT_SCORING_V2,v2.7,0.8465,0.8471,0.867,0.8246,0.8962,1415,19.21,0.2183,0.0048,1.48,Classification,False,OK
MON-000176,2025-11-27,20:00,CREDIT_SCORING_V2,v2.5,0.8379,0.8389,0.8255,0.8206,0.877,3861,23.25,0.2033,0.1455,3.1,Classification,False,OK
MON-000177,2025-11-28,08:00,CREDIT_SCORING_V2,v3.3,0.8493,0.8295,0.8487,0.8261,0.8805,1026,42.82,0.2218,0.1492,0.77,Classification,False,OK
MON-000178,2025-11-28,20:00,CREDIT_SCORING_V2,v4.2,0.8148,0.7942,0.8155,0.7959,0.8619,6938,23.51,0.1683,0.1763,1.8,Classification,False,OK
MON-000179,2025-11-29,08:00,CREDIT_SCORING_V2,v4.3,0.8799,0.8808,0.8874,0.8569,0.9364,7572,7.31,0.1777,0.2855,7.07,Classification,False,OK
MON-000180,2025-11-29,20:00,CREDIT_SCORING_V2,v4.5,0.8505,0.8415,0.8544,0.8337,0.8993,2800,12.31,0.5192,0.3758,0.75,Classification,True,WARNING
MON-000181,2025-11-30,08:00,CREDIT_SCORING_V2,v2.7,0.8922,0.8943,0.8969,0.8721,0.9516,1483,43.05,0.3392,0.1674,0.52,Classification,True,WARNING
MON-000182,2025-11-30,20:00,CREDIT_SCORING_V2,v1.7,0.8629,0.8724,0.8497,0.8307,0.9086,520,19.85,0.4921,0.1141,2.56,Classification,True,WARNING
MON-000183,2025-12-01,08:00,CREDIT_SCORING_V2,v2.7,0.8525,0.8468,0.8483,0.835,0.8996,1314,11.79,0.1107,0.1007,1.68,Classification,False,OK
MON-000184,2025-12-01,20:00,CREDIT_SCORING_V2,v2.2,0.8475,0.8498,0.8267,0.8227,0.9028,1478,10.27,0.4717,0.0606,3.08,Classification,True,WARNING
MON-000185,2025-12-02,08:00,CREDIT_SCORING_V2,v2.9,0.8604,0.8592,0.8661,0.8343,0.897,3190,27.06,0.1188,0.2993,2.45,Classification,False,OK
MON-000186,2025-12-02,20:00,CREDIT_SCORING_V2,v4.2,0.8623,0.8918,0.8507,0.8361,0.9143,1229,12.69,0.1374,0.0752,3.28,Classification,False,OK
MON-000187,2025-12-03,08:00,CREDIT_SCORING_V2,v3.0,0.8572,0.8519,0.8774,0.8418,0.9087,7247,19.11,0.1497,0.2423,1.03,Classification,False,OK
MON-000188,2025-12-03,20:00,CREDIT_SCORING_V2,v3.2,0.8923,0.8854,0.8627,0.8784,0.94,12419,16.54,0.358,0.2049,0.37,Classification,True,WARNING
MON-000189,2025-12-04,08:00,CREDIT_SCORING_V2,v2.6,0.8702,0.8657,0.8991,0.8541,0.9336,3365,48.48,0.0911,0.1591,0.34,Classification,False,OK
MON-000190,2025-12-04,20:00,CREDIT_SCORING_V2,v2.1,0.8344,0.846,0.8379,0.8248,0.8913,769,11.67,0.4303,0.3318,0.01,Classification,True,WARNING
MON-000191,2025-12-05,08:00,CREDIT_SCORING_V2,v2.1,0.8312,0.8262,0.8266,0.8145,0.8653,315,40.35,0.4329,0.0395,1.1,Classification,True,WARNING
MON-000192,2025-12-05,20:00,CREDIT_SCORING_V2,v4.3,0.8559,0.8633,0.8641,0.84,0.9021,3154,61.73,0.0782,0.1959,3.56,Classification,False,OK
MON-000193,2025-12-06,08:00,CREDIT_SCORING_V2,v4.6,0.8507,0.8511,0.8727,0.8253,0.8938,2002,11.89,0.2609,0.0356,2.48,Classification,False,OK
MON-000194,2025-12-06,20:00,CREDIT_SCORING_V2,v1.8,0.8526,0.8532,0.8808,0.8403,0.9014,1064,9.83,0.3365,0.185,0.19,Classification,True,WARNING
MON-000195,2025-12-07,08:00,CREDIT_SCORING_V2,v2.0,0.8145,0.8305,0.8145,0.7968,0.8546,2244,23.42,0.1916,0.143,0.85,Classification,False,OK
MON-000196,2025-12-07,20:00,CREDIT_SCORING_V2,v1.6,0.8648,0.8467,0.8349,0.8536,0.9042,34400,20.77,0.5455,0.239,4.71,Classification,True,WARNING
MON-000197,2025-12-08,08:00,CREDIT_SCORING_V2,v4.0,0.8395,0.8408,0.8382,0.8217,0.8878,18329,39.53,0.215,0.1279,0.61,Classification,False,OK
MON-000198,2025-12-08,20:00,CREDIT_SCORING_V2,v1.0,0.8914,0.8984,0.8835,0.8736,0.9423,17439,11.06,0.2569,0.2988,0.96,Classification,False,OK
MON-000199,2025-12-09,08:00,CREDIT_SCORING_V2,v1.2,0.8516,0.8555,0.8614,0.8268,0.8934,1904,22.47,0.442,0.1789,1.8,Classification,True,WARNING
MON-000200,2025-12-09,20:00,CREDIT_SCORING_V2,v2.1,0.8447,0.83,0.8385,0.8262,0.8853,2221,25.09,0.3542,0.1996,4.03,Classification,True,WARNING
MON-000201,2025-12-10,08:00,CREDIT_SCORING_V2,v3.2,0.8567,0.8453,0.8397,0.8595,0.8909,7943,21.29,0.1123,0.3359,2.57,Classification,False,OK
MON-000202,2025-12-10,20:00,CREDIT_SCORING_V2,v1.0,0.8337,0.8365,0.8259,0.7989,0.8869,3147,16.41,0.433,0.0603,0.19,Classification,True,WARNING
MON-000203,2025-12-11,08:00,CREDIT_SCORING_V2,v1.8,0.8804,0.857,0.9008,0.8583,0.9264,5376,19.62,0.0962,0.2414,0.86,Classification,False,OK
MON-000204,2025-12-11,20:00,CREDIT_SCORING_V2,v3.1,0.8943,0.889,0.8963,0.8841,0.9384,843,94.51,0.0031,0.453,4.32,Classification,False,OK
MON-000205,2025-12-12,08:00,CREDIT_SCORING_V2,v2.2,0.8614,0.8491,0.8762,0.8372,0.9198,4620,8.6,0.1513,0.2223,0.05,Classification,False,OK
MON-000206,2025-12-12,20:00,CREDIT_SCORING_V2,v4.9,0.8601,0.8621,0.8539,0.844,0.8846,666,62.9,0.227,0.1005,0.92,Classification,False,OK
MON-000207,2025-12-13,08:00,CREDIT_SCORING_V2,v4.2,0.835,0.8335,0.8527,0.8174,0.8903,282,15.69,0.1314,0.1534,0.64,Classification,False,OK
MON-000208,2025-12-13,20:00,CREDIT_SCORING_V2,v3.5,0.8466,0.8504,0.8336,0.838,0.9108,2029,11.34,0.0369,0.2611,1.16,Classification,False,OK
MON-000209,2025-12-14,08:00,CREDIT_SCORING_V2,v4.2,0.8576,0.849,0.8463,0.8381,0.8867,7722,11.73,0.4595,0.3484,0.61,Classification,True,WARNING
MON-000210,2025-12-14,20:00,CREDIT_SCORING_V2,v2.0,0.8238,0.8264,0.8443,0.7912,0.8542,4345,18.75,0.1494,0.1002,1.95,Classification,False,OK
MON-000211,2025-12-15,08:00,CREDIT_SCORING_V2,v3.8,0.8783,0.8783,0.8981,0.8773,0.9138,2493,21.48,0.0925,0.3788,8.37,Classification,False,OK
MON-000212,2025-12-15,20:00,CREDIT_SCORING_V2,v1.0,0.816,0.8074,0.7874,0.7984,0.854,361,20.89,0.1713,0.0319,2.05,Classification,False,OK
MON-000213,2025-12-16,08:00,CREDIT_SCORING_V2,v1.1,0.8053,0.8163,0.8202,0.7908,0.8653,591,16.51,0.1665,0.464,0.1,Classification,False,OK
MON-000214,2025-12-16,20:00,CREDIT_SCORING_V2,v3.1,0.8815,0.8885,0.8614,0.8595,0.9288,2241,45.08,0.5235,0.038,0.2,Classification,True,WARNING
MON-000215,2025-12-17,08:00,CREDIT_SCORING_V2,v4.2,0.8622,0.8558,0.8782,0.8466,0.9325,2109,11.38,0.2949,0.0982,2.6,Classification,False,OK
MON-000216,2025-12-17,20:00,CREDIT_SCORING_V2,v1.3,0.8278,0.8199,0.8433,0.8208,0.874,2815,16.74,0.224,0.2748,2.7,Classification,False,OK
MON-000217,2025-12-18,08:00,CREDIT_SCORING_V2,v1.3,0.8497,0.859,0.8734,0.8313,0.8968,18018,19.79,0.0552,0.0768,0.18,Classification,False,OK
MON-000218,2025-12-18,20:00,CREDIT_SCORING_V2,v4.6,0.8513,0.8352,0.8769,0.8267,0.9146,3435,19.64,0.4609,0.2873,3.25,Classification,True,WARNING
MON-000219,2025-12-19,08:00,CREDIT_SCORING_V2,v2.5,0.8487,0.8357,0.8522,0.8189,0.8731,11410,11.53,0.5585,0.2026,1.76,Classification,True,WARNING
MON-000220,2025-12-19,20:00,CREDIT_SCORING_V2,v3.3,0.8259,0.8307,0.8222,0.8209,0.877,1449,21.09,0.2466,0.2946,1.63,Classification,False,OK
MON-000221,2025-12-20,08:00,CREDIT_SCORING_V2,v4.1,0.8529,0.871,0.8526,0.8315,0.9083,316,24.43,0.589,0.2887,0.52,Classification,True,WARNING
MON-000222,2025-12-20,20:00,CREDIT_SCORING_V2,v4.2,0.8698,0.8638,0.8679,0.8578,0.931,8731,24.65,0.247,0.1546,0.76,Classification,False,OK
MON-000223,2025-12-21,08:00,CREDIT_SCORING_V2,v1.3,0.812,0.8071,0.8081,0.8025,0.8709,11244,24.95,0.408,0.1903,0.03,Classification,True,WARNING
MON-000224,2025-12-21,20:00,CREDIT_SCORING_V2,v1.4,0.7556,0.7534,0.7528,0.7382,0.8082,12880,13.88,0.3285,0.5153,6.24,Classification,True,WARNING
MON-000225,2025-12-22,08:00,CREDIT_SCORING_V2,v3.1,0.8233,0.8186,0.8402,0.8061,0.8862,1160,11.52,0.2482,0.3761,0.9,Classification,False,OK
MON-000226,2025-12-22,20:00,CREDIT_SCORING_V2,v3.1,0.8312,0.8269,0.8118,0.8147,0.8949,1662,12.79,0.1113,0.1919,2.75,Classification,False,OK
MON-000227,2025-12-23,08:00,CREDIT_SCORING_V2,v3.1,0.854,0.8479,0.8702,0.8449,0.9105,1709,13.47,0.4628,0.2016,1.34,Classification,True,WARNING
MON-000228,2025-12-23,20:00,CREDIT_SCORING_V2,v1.9,0.8205,0.8224,0.8204,0.7961,0.8604,4955,6.23,0.0768,0.1568,6.36,Classification,False,OK
MON-000229,2025-12-24,08:00,CREDIT_SCORING_V2,v2.2,0.8812,0.8881,0.8591,0.8615,0.9327,1157,18.06,0.101,0.0883,3.93,Classification,False,OK
MON-000230,2025-12-24,20:00,CREDIT_SCORING_V2,v4.8,0.8478,0.8494,0.8567,0.8337,0.906,4137,18.76,0.3431,0.2,1.71,Classification,True,WARNING
MON-000231,2025-12-25,08:00,CREDIT_SCORING_V2,v3.9,0.8387,0.837,0.8154,0.825,0.8859,7451,12.02,0.2257,0.4131,1.8,Classification,False,OK
MON-000232,2025-12-25,20:00,CREDIT_SCORING_V2,v2.6,0.8085,0.8024,0.8098,0.7984,0.8655,6052,25.71,0.1418,0.0534,0.22,Classification,False,OK
MON-000233,2025-12-26,08:00,CREDIT_SCORING_V2,v2.4,0.8492,0.8375,0.881,0.8192,0.8985,1094,17.8,0.2051,0.1999,13.17,Classification,False,OK
MON-000234,2025-12-26,20:00,CREDIT_SCORING_V2,v3.5,0.8475,0.8345,0.8407,0.8273,0.8918,7807,25.43,0.3327,0.134,3.39,Classification,True,WARNING
MON-000235,2025-12-27,08:00,CREDIT_SCORING_V2,v1.4,0.8198,0.8049,0.8142,0.8075,0.8713,3196,15.24,0.0225,0.0493,1.28,Classification,False,OK
MON-000236,2025-12-27,20:00,CREDIT_SCORING_V2,v4.5,0.8265,0.8328,0.8383,0.7972,0.8628,1675,15.29,0.1289,0.04,9.26,Classification,False,OK
MON-000237,2025-12-28,08:00,CREDIT_SCORING_V2,v3.1,0.8807,0.8749,0.8903,0.8803,0.9333,8324,30.1,0.3803,0.0228,1.91,Classification,True,WARNING
MON-000238,2025-12-28,20:00,CREDIT_SCORING_V2,v1.2,0.8385,0.8425,0.848,0.8066,0.8813,3185,9.4,0.4223,0.0472,0.44,Classification,True,WARNING
MON-000239,2025-12-29,08:00,CREDIT_SCORING_V2,v2.5,0.8472,0.84,0.8403,0.8191,0.9029,12268,19.97,0.0837,0.2259,2.17,Classification,False,OK
MON-000240,2025-12-29,20:00,CREDIT_SCORING_V2,v2.6,0.8573,0.8566,0.8644,0.8332,0.896,8572,24.77,0.122,0.3621,4.8,Classification,False,OK
MON-000241,2025-12-30,08:00,CREDIT_SCORING_V2,v4.7,0.8432,0.8398,0.8346,0.8182,0.9123,5936,35.08,0.4861,0.0612,0.92,Classification,True,WARNING
MON-000242,2025-12-30,20:00,CREDIT_SCORING_V2,v1.1,0.8733,0.889,0.8803,0.8607,0.9131,2864,23.62,0.2279,0.3935,2.59,Classification,False,OK
MON-000243,2025-12-31,08:00,CREDIT_SCORING_V2,v4.4,0.8316,0.8268,0.8296,0.8158,0.8901,716,12.09,0.398,0.3305,2.32,Classification,True,WARNING
MON-000244,2025-12-31,20:00,CREDIT_SCORING_V2,v2.1,0.8377,0.8461,0.8491,0.8122,0.8862,679,15.44,0.0517,0.11,4.2,Classification,False,OK
MON-000245,2026-01-01,08:00,CREDIT_SCORING_V2,v3.2,0.838,0.824,0.8515,0.8415,0.8932,39491,8.04,0.2955,0.261,2.02,Classification,False,OK
MON-000246,2026-01-01,20:00,CREDIT_SCORING_V2,v2.6,0.8303,0.8438,0.8368,0.821,0.8876,5081,14.36,0.0719,0.2221,2.47,Classification,False,OK
MON-000247,2026-01-02,08:00,CREDIT_SCORING_V2,v3.5,0.8286,0.8369,0.8171,0.8146,0.8766,11194,34.37,0.235,0.351,1.71,Classification,False,OK
MON-000248,2026-01-02,20:00,CREDIT_SCORING_V2,v4.6,0.8467,0.8409,0.8241,0.8368,0.8951,3482,38.77,0.1174,0.1488,0.0,Classification,False,OK
MON-000249,2026-01-03,08:00,CREDIT_SCORING_V2,v4.6,0.8731,0.8671,0.8561,0.8596,0.9212,2687,17.52,0.4143,0.1546,1.1,Classification,True,WARNING
MON-000250,2026-01-03,20:00,CREDIT_SCORING_V2,v3.2,0.8225,0.8345,0.8079,0.808,0.8529,3274,49.61,0.0653,0.1145,3.47,Classification,False,OK
MON-000251,2026-01-04,08:00,CREDIT_SCORING_V2,v2.6,0.8423,0.8516,0.8872,0.8304,0.9007,3739,14.61,0.2112,0.5828,0.48,Classification,False,OK
MON-000252,2026-01-04,20:00,CREDIT_SCORING_V2,v4.8,0.8613,0.859,0.8712,0.8437,0.9118,3118,22.1,0.6472,0.116,1.83,Classification,True,WARNING
MON-000253,2026-01-05,08:00,CREDIT_SCORING_V2,v4.8,0.8856,0.8771,0.889,0.8745,0.9322,15259,7.07,0.0206,0.1122,0.61,Classification,False,OK
MON-000254,2026-01-05,20:00,CREDIT_SCORING_V2,v4.8,0.8648,0.8756,0.8565,0.8483,0.9135,7078,19.28,0.4591,0.2274,0.27,Classification,True,WARNING
MON-000255,2026-01-06,08:00,CREDIT_SCORING_V2,v2.6,0.8419,0.8372,0.856,0.8224,0.8875,4430,20.75,0.1298,0.41,2.56,Classification,False,OK
MON-000256,2026-01-06,20:00,CREDIT_SCORING_V2,v1.9,0.8348,0.8382,0.8319,0.8341,0.8644,7048,14.5,0.6622,0.0764,0.56,Classification,True,WARNING
MON-000257,2026-01-07,08:00,CREDIT_SCORING_V2,v4.8,0.8686,0.8629,0.8737,0.852,0.9142,7850,35.53,0.5543,0.2406,0.75,Classification,True,WARNING
MON-000258,2026-01-07,20:00,CREDIT_SCORING_V2,v2.1,0.8636,0.8614,0.8726,0.8439,0.9136,4248,8.33,0.2719,0.107,0.87,Classification,False,OK
MON-000259,2026-01-08,08:00,CREDIT_SCORING_V2,v2.5,0.8463,0.8653,0.8525,0.8209,0.8882,5491,8.21,0.109,0.3234,2.93,Classification,False,OK
MON-000260,2026-01-08,20:00,CREDIT_SCORING_V2,v1.3,0.8418,0.841,0.8428,0.8152,0.8923,6280,21.17,0.3476,0.1936,0.85,Classification,True,WARNING
MON-000261,2026-01-09,08:00,CREDIT_SCORING_V2,v1.5,0.8863,0.9007,0.8711,0.869,0.9448,5999,6.62,0.0478,0.0801,2.16,Classification,False,OK
MON-000262,2026-01-09,20:00,CREDIT_SCORING_V2,v4.2,0.8832,0.868,0.8841,0.862,0.9272,2942,28.96,0.4471,0.1424,0.53,Classification,True,WARNING
MON-000263,2026-01-10,08:00,CREDIT_SCORING_V2,v1.0,0.8537,0.8364,0.87,0.8294,0.8894,6738,18.14,0.1802,0.0891,1.6,Classification,False,OK
MON-000264,2026-01-10,20:00,CREDIT_SCORING_V2,v3.5,0.85,0.8558,0.8613,0.8457,0.9005,1034,28.38,0.4113,0.1553,0.32,Classification,True,WARNING
MON-000265,2026-01-11,08:00,CREDIT_SCORING_V2,v2.4,0.8229,0.8152,0.8277,0.8166,0.8772,3493,20.88,0.4727,0.4987,0.19,Classification,True,WARNING
MON-000266,2026-01-11,20:00,CREDIT_SCORING_V2,v4.2,0.8468,0.8465,0.859,0.8201,0.9139,3003,23.5,0.2555,0.2179,0.13,Classification,False,OK
MON-000267,2026-01-12,08:00,CREDIT_SCORING_V2,v4.3,0.87,0.8488,0.852,0.8492,0.9152,6329,19.17,0.3475,0.2516,0.35,Classification,True,WARNING
MON-000268,2026-01-12,20:00,CREDIT_SCORING_V2,v2.3,0.8072,0.7869,0.8048,0.7751,0.8575,1498,36.57,0.2047,0.1011,3.67,Classification,False,OK
MON-000269,2026-01-13,08:00,CREDIT_SCORING_V2,v1.2,0.8579,0.858,0.8572,0.8359,0.92,1743,34.26,0.2811,0.1889,2.21,Classification,False,OK
MON-000270,2026-01-13,20:00,CREDIT_SCORING_V2,v1.2,0.8596,0.8547,0.8435,0.8357,0.901,1301,24.33,0.5213,0.1562,8.7,Classification,True,WARNING
MON-000271,2026-01-14,08:00,CREDIT_SCORING_V2,v4.0,0.8596,0.8562,0.8673,0.8408,0.9152,5694,23.28,0.2419,0.1898,0.78,Classification,False,OK
MON-000272,2026-01-14,20:00,CREDIT_SCORING_V2,v4.5,0.8327,0.8494,0.8429,0.8074,0.8879,544,28.54,0.3026,0.0524,2.25,Classification,True,WARNING
MON-000273,2026-01-15,08:00,CREDIT_SCORING_V2,v1.1,0.8393,0.8441,0.8418,0.8051,0.8955,1197,18.7,0.5812,0.0931,2.76,Classification,True,WARNING
MON-000274,2026-01-15,20:00,CREDIT_SCORING_V2,v1.7,0.8333,0.8548,0.8363,0.8113,0.8775,400,23.93,0.3027,0.4138,0.02,Classification,True,WARNING
MON-000275,2026-01-16,08:00,CREDIT_SCORING_V2,v2.0,0.8855,0.8863,0.8766,0.8801,0.9263,1500,14.28,0.3261,0.1897,6.93,Classification,True,WARNING
MON-000276,2026-01-16,20:00,CREDIT_SCORING_V2,v2.5,0.8769,0.8918,0.8681,0.8531,0.9243,3083,10.45,0.1268,0.5665,1.99,Classification,False,OK
MON-000277,2026-01-17,08:00,CREDIT_SCORING_V2,v2.1,0.8531,0.863,0.8327,0.8551,0.903,9946,19.05,0.2674,0.0858,0.84,Classification,False,OK
MON-000278,2026-01-17,20:00,CREDIT_SCORING_V2,v2.1,0.8463,0.8413,0.8436,0.8212,0.8829,11326,33.26,0.1502,0.1503,0.51,Classification,False,OK
MON-000279,2026-01-18,08:00,CREDIT_SCORING_V2,v1.9,0.8455,0.8438,0.8365,0.8294,0.9007,738,28.36,0.1682,0.3251,1.98,Classification,False,OK
MON-000280,2026-01-18,20:00,CREDIT_SCORING_V2,v4.2,0.8394,0.8358,0.8273,0.8258,0.8978,2041,11.7,0.5682,0.3612,4.17,Classification,True,WARNING
MON-000281,2026-01-19,08:00,CREDIT_SCORING_V2,v2.7,0.808,0.8188,0.8089,0.7817,0.8455,4548,14.15,0.0642,0.1369,0.39,Classification,False,OK
MON-000282,2026-01-19,20:00,CREDIT_SCORING_V2,v2.8,0.8464,0.8492,0.8408,0.8133,0.9054,2154,16.5,0.5192,0.038,2.4,Classification,True,WARNING
MON-000283,2026-01-20,08:00,CREDIT_SCORING_V2,v3.7,0.8861,0.8769,0.865,0.8791,0.9245,1300,9.93,0.4121,0.1141,0.66,Classification,True,WARNING
MON-000284,2026-01-20,20:00,CREDIT_SCORING_V2,v4.5,0.8514,0.8386,0.8431,0.8451,0.8942,515,13.82,0.4324,0.2188,2.76,Classification,True,WARNING
MON-000285,2026-01-21,08:00,CREDIT_SCORING_V2,v4.0,0.8332,0.8207,0.8312,0.8302,0.8835,981,10.68,0.221,0.0515,1.97,Classification,False,OK
MON-000286,2026-01-21,20:00,CREDIT_SCORING_V2,v3.1,0.8507,0.8418,0.8343,0.8257,0.9017,10706,16.86,0.3187,0.2104,0.46,Classification,True,WARNING
MON-000287,2026-01-22,08:00,CREDIT_SCORING_V2,v2.0,0.8411,0.8316,0.8464,0.8279,0.9047,9267,15.71,0.7591,0.2088,1.0,Classification,True,WARNING
MON-000288,2026-01-22,20:00,CREDIT_SCORING_V2,v1.9,0.8256,0.8135,0.8267,0.8095,0.8819,44138,30.4,0.0032,0.0766,0.32,Classification,False,OK
MON-000289,2026-01-23,08:00,CREDIT_SCORING_V2,v2.8,0.8231,0.8343,0.81,0.8057,0.8759,7270,23.02,0.3198,0.1998,1.24,Classification,True,WARNING
MON-000290,2026-01-23,20:00,CREDIT_SCORING_V2,v2.0,0.8462,0.8309,0.8579,0.8255,0.8895,1119,34.34,0.09,0.0669,2.8,Classification,False,OK
MON-000291,2026-01-24,08:00,CREDIT_SCORING_V2,v4.6,0.8162,0.8203,0.8371,0.8075,0.8612,4770,6.91,0.2391,0.0524,2.72,Classification,False,OK
MON-000292,2026-01-24,20:00,CREDIT_SCORING_V2,v4.8,0.8458,0.8686,0.8447,0.8546,0.8862,5188,11.67,0.4169,0.1367,2.67,Classification,True,WARNING
MON-000293,2026-01-25,08:00,CREDIT_SCORING_V2,v3.9,0.8437,0.8446,0.8406,0.8296,0.8889,5772,23.88,0.1825,0.1239,3.55,Classification,False,OK
MON-000294,2026-01-25,20:00,CREDIT_SCORING_V2,v3.3,0.8598,0.8607,0.855,0.8444,0.9271,2540,23.03,0.3673,0.2003,4.34,Classification,True,WARNING
MON-000295,2026-01-26,08:00,CREDIT_SCORING_V2,v4.2,0.8422,0.8445,0.8343,0.8189,0.8911,2245,17.03,0.3446,0.1676,1.17,Classification,True,WARNING
MON-000296,2026-01-26,20:00,CREDIT_SCORING_V2,v3.1,0.8243,0.8096,0.8103,0.8145,0.8762,4840,32.53,0.3014,0.0994,1.7,Classification,True,WARNING
MON-000297,2026-01-27,08:00,CREDIT_SCORING_V2,v4.2,0.8485,0.8528,0.8502,0.8074,0.8941,1278,19.6,0.4411,0.2462,0.53,Classification,True,WARNING
MON-000298,2026-01-27,20:00,CREDIT_SCORING_V2,v2.6,0.8662,0.8696,0.8548,0.8457,0.9069,8929,62.89,0.3438,0.1257,0.86,Classification,True,WARNING
MON-000299,2026-01-28,08:00,CREDIT_SCORING_V2,v1.3,0.8348,0.8344,0.7958,0.8216,0.8862,1015,21.13,0.6665,0.1531,1.17,Classification,True,WARNING
MON-000300,2026-01-28,20:00,CREDIT_SCORING_V2,v4.2,0.747,0.7301,0.7775,0.7345,0.7985,914,14.67,0.4245,0.1928,2.31,Classification,True,CRITICAL
MON-000301,2026-01-29,08:00,CREDIT_SCORING_V2,v1.7,0.8476,0.8665,0.8731,0.8297,0.9092,2001,43.99,0.399,0.1312,1.75,Classification,True,WARNING
MON-000302,2026-01-29,20:00,CREDIT_SCORING_V2,v4.5,0.8381,0.8405,0.8398,0.8033,0.8832,5188,20.29,0.2245,0.3308,0.13,Classification,False,OK
MON-000303,2026-01-30,08:00,CREDIT_SCORING_V2,v4.6,0.8328,0.8205,0.8133,0.8308,0.8784,8214,27.32,0.2656,0.3142,5.03,Classification,False,OK
