incident_id,incident_date,data_source,check_type,check_name,severity,status,affected_records,total_records,detection_time,resolution_time_hours,root_cause,is_recurrent,sla_breach,error_rate_percent
INC-000152,2026-01-31,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_337,MEDIUM,CLOSED,498,3445,21:13,26.41,NETWORK_TIMEOUT,True,True,14.46
INC-000153,2025-09-17,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_916,LOW,RESOLVED,87,8724,15:24,4.09,MANUAL_DATA_ENTRY,True,False,1.0
INC-000154,2025-12-08,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_514,LOW,OPEN,283,167479,21:19,,ETL_PIPELINE_FAILURE,False,False,0.17
INC-000155,2025-12-07,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_744,LOW,RESOLVED,10,32229,10:10,5.47,ETL_PIPELINE_FAILURE,False,False,0.03
INC-000156,2026-01-31,SCORING_ENGINE,COMPLETENESS_CHECK,CHECK_288,LOW,RESOLVED,50,38373,20:46,0.02,SCHEMA_CHANGE,False,False,0.13
INC-000157,2025-12-29,MOBILE_APP,CONSISTENCY_CHECK,CHECK_290,LOW,RESOLVED,1205,2121,01:47,10.39,CONFIGURATION_ERROR,False,False,56.81
INC-000158,2026-01-14,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_755,MEDIUM,IN_PROGRESS,1116,28694,17:33,,ETL_PIPELINE_FAILURE,False,False,3.89
INC-000159,2025-11-04,CRM_CLIENTS,NULL_CHECK,CHECK_773,LOW,RESOLVED,249,161953,03:16,0.45,DATABASE_CORRUPTION,False,False,0.15
INC-000160,2026-01-20,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_542,MEDIUM,RESOLVED,59,598,15:40,0.04,CONFIGURATION_ERROR,False,False,9.87
INC-000161,2025-09-03,MOBILE_APP,FORMAT_CHECK,CHECK_505,MEDIUM,CLOSED,773,10118,09:12,15.62,NETWORK_TIMEOUT,False,False,7.64
INC-000162,2026-02-22,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_129,HIGH,IN_PROGRESS,1759,76600,11:56,,NETWORK_TIMEOUT,False,False,2.3
INC-000163,2026-03-04,INTERNET_BANK,FORMAT_CHECK,CHECK_855,LOW,OPEN,65,30226,01:55,,DATA_DRIFT,False,False,0.22
INC-000164,2025-09-30,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_728,LOW,OPEN,8,2870,21:13,,NETWORK_TIMEOUT,True,False,0.28
INC-000165,2026-02-22,SCORING_ENGINE,FRESHNESS_CHECK,CHECK_302,MEDIUM,RESOLVED,364,48850,03:15,36.79,DATABASE_CORRUPTION,False,False,0.75
INC-000166,2026-01-16,CRM_CLIENTS,ACCURACY_CHECK,CHECK_560,LOW,CLOSED,922,2132,20:27,3.42,MANUAL_DATA_ENTRY,False,True,43.25
INC-000167,2026-03-12,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_706,LOW,CLOSED,480,3885,10:00,3.39,SOURCE_SYSTEM_ERROR,False,False,12.36
INC-000168,2025-11-08,MOBILE_APP,COMPLETENESS_CHECK,CHECK_539,HIGH,RESOLVED,3395,4792,05:50,2.47,SOURCE_SYSTEM_ERROR,False,False,70.85
INC-000169,2026-02-12,MOBILE_APP,SCHEMA_VALIDATION,CHECK_498,MEDIUM,CLOSED,3424,482519,08:37,15.45,UNKNOWN,False,False,0.71
INC-000170,2025-11-27,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_104,LOW,RESOLVED,80,781,03:25,5.23,SCHEMA_CHANGE,False,False,10.24
INC-000171,2025-09-29,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_821,MEDIUM,CLOSED,220,905,07:00,53.79,ETL_PIPELINE_FAILURE,True,False,24.31
INC-000172,2025-11-15,FRAUD_DETECTION,NULL_CHECK,CHECK_319,LOW,OPEN,54,38818,01:37,,NETWORK_TIMEOUT,False,False,0.14
INC-000173,2025-12-21,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_310,HIGH,RESOLVED,19,27162,22:30,5.49,DATA_DRIFT,False,False,0.07
INC-000174,2025-10-11,LOAN_REGISTRY,FORMAT_CHECK,CHECK_385,MEDIUM,CLOSED,21,8605,22:38,1.94,SCHEMA_CHANGE,True,False,0.24
INC-000175,2025-12-26,INTERNET_BANK,NULL_CHECK,CHECK_870,LOW,CLOSED,622,22644,04:23,10.76,BUSINESS_LOGIC_ERROR,False,False,2.75
INC-000176,2025-09-01,CREDIT_BUREAU,RANGE_CHECK,CHECK_820,LOW,CLOSED,271,2619,02:15,4.19,ETL_PIPELINE_FAILURE,False,False,10.35
INC-000177,2026-03-04,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_928,LOW,IN_PROGRESS,879,26482,05:31,,DATABASE_CORRUPTION,False,True,3.32
INC-000178,2026-03-04,PAYMENT_SYSTEM,FORMAT_CHECK,CHECK_915,LOW,IN_PROGRESS,23464,33495,02:43,,SOURCE_SYSTEM_ERROR,False,False,70.05
INC-000179,2025-11-07,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_164,LOW,REOPENED,403,250046,19:21,4.15,DATA_DRIFT,False,True,0.16
INC-000180,2026-01-07,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_691,LOW,IN_PROGRESS,30,999050,20:03,,SCHEMA_CHANGE,False,False,0.0
INC-000181,2025-10-16,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_204,CRITICAL,IN_PROGRESS,1176,12897,01:22,,API_INTEGRATION_ISSUE,False,False,9.12
INC-000182,2026-01-08,MOBILE_APP,SCHEMA_VALIDATION,CHECK_918,MEDIUM,IN_PROGRESS,29,1725,20:09,,SOURCE_SYSTEM_ERROR,True,False,1.68
INC-000183,2025-09-28,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_992,CRITICAL,RESOLVED,4898,47569,22:34,0.69,DATABASE_CORRUPTION,False,False,10.3
INC-000184,2026-02-08,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_649,LOW,IN_PROGRESS,2,16854,03:08,,ETL_PIPELINE_FAILURE,False,False,0.01
INC-000185,2025-11-16,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_291,MEDIUM,RESOLVED,49,15426,15:14,9.06,MANUAL_DATA_ENTRY,False,False,0.32
INC-000186,2026-02-11,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_474,MEDIUM,RESOLVED,515,878,10:35,8.83,API_INTEGRATION_ISSUE,False,True,58.66
INC-000187,2026-01-08,SCORING_ENGINE,ACCURACY_CHECK,CHECK_433,MEDIUM,CLOSED,1564,26828,20:48,13.83,DATABASE_CORRUPTION,False,False,5.83
INC-000188,2026-02-03,MOBILE_APP,RANGE_CHECK,CHECK_301,LOW,OPEN,38,51313,11:51,,DATA_DRIFT,False,False,0.07
INC-000189,2025-10-21,MOBILE_APP,RANGE_CHECK,CHECK_568,LOW,RESOLVED,26,160622,14:46,7.39,BUSINESS_LOGIC_ERROR,False,False,0.02
INC-000190,2025-10-10,CREDIT_BUREAU,CONSISTENCY_CHECK,CHECK_216,MEDIUM,CLOSED,199,8014,06:01,7.04,MANUAL_DATA_ENTRY,False,False,2.48
INC-000191,2025-12-05,MOBILE_APP,SCHEMA_VALIDATION,CHECK_368,LOW,CLOSED,6754,4226,22:24,7.39,DATABASE_CORRUPTION,False,False,159.82
INC-000192,2025-10-12,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_786,MEDIUM,RESOLVED,6,7887,11:46,46.88,SCHEMA_CHANGE,False,False,0.08
INC-000193,2026-01-17,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_983,MEDIUM,CLOSED,79,142537,04:16,1.8,BUSINESS_LOGIC_ERROR,True,False,0.06
INC-000194,2026-01-14,MOBILE_APP,CONSISTENCY_CHECK,CHECK_601,LOW,OPEN,249,352292,01:31,,DATABASE_CORRUPTION,False,False,0.07
INC-000195,2025-09-01,MOBILE_APP,NULL_CHECK,CHECK_640,MEDIUM,CLOSED,30,207312,22:28,6.17,MANUAL_DATA_ENTRY,True,False,0.01
INC-000196,2026-02-01,SCORING_ENGINE,ACCURACY_CHECK,CHECK_754,LOW,RESOLVED,30,80448,17:18,8.6,DATA_DRIFT,False,False,0.04
INC-000197,2025-11-22,SCORING_ENGINE,DUPLICATE_CHECK,CHECK_420,HIGH,IN_PROGRESS,93,20653,17:44,,SOURCE_SYSTEM_ERROR,False,True,0.45
INC-000198,2026-01-04,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_711,CRITICAL,CLOSED,266,28211,15:12,2.05,MANUAL_DATA_ENTRY,False,False,0.94
INC-000199,2025-09-05,FRAUD_DETECTION,ACCURACY_CHECK,CHECK_497,LOW,CLOSED,100,37762,18:11,17.31,MANUAL_DATA_ENTRY,False,False,0.26
INC-000200,2025-09-29,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_725,HIGH,IN_PROGRESS,2782,13303,17:22,,SCHEMA_CHANGE,False,False,20.91
INC-000201,2025-12-02,MOBILE_APP,FORMAT_CHECK,CHECK_501,LOW,OPEN,485,130399,10:46,,CONFIGURATION_ERROR,False,False,0.37
INC-000202,2025-11-18,INTERNET_BANK,FRESHNESS_CHECK,CHECK_701,LOW,IN_PROGRESS,319,807,14:17,,CONFIGURATION_ERROR,False,False,39.53
INC-000203,2025-11-01,MOBILE_APP,CONSISTENCY_CHECK,CHECK_216,HIGH,CLOSED,1158,1169,19:58,2.57,DATABASE_CORRUPTION,False,False,99.06
INC-000204,2025-09-15,CRM_CLIENTS,COMPLETENESS_CHECK,CHECK_456,MEDIUM,IN_PROGRESS,330,805,17:10,,DATA_DRIFT,False,True,40.99
INC-000205,2025-11-01,LOAN_REGISTRY,FORMAT_CHECK,CHECK_460,HIGH,IN_PROGRESS,61,4427,02:33,,CONFIGURATION_ERROR,False,False,1.38
INC-000206,2026-01-24,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_965,MEDIUM,OPEN,87,325260,04:28,,BUSINESS_LOGIC_ERROR,False,False,0.03
INC-000207,2025-09-21,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_568,HIGH,CLOSED,15,2042,09:52,7.59,DATA_DRIFT,False,False,0.73
INC-000208,2025-09-22,LOAN_REGISTRY,RANGE_CHECK,CHECK_732,MEDIUM,CLOSED,8182,2198,08:34,13.85,SCHEMA_CHANGE,False,False,372.25
INC-000209,2026-03-07,CREDIT_BUREAU,RANGE_CHECK,CHECK_276,MEDIUM,CLOSED,954,4227,11:29,29.93,API_INTEGRATION_ISSUE,True,False,22.57
INC-000210,2026-01-03,FRAUD_DETECTION,RANGE_CHECK,CHECK_933,MEDIUM,IN_PROGRESS,0,201798,00:49,,BUSINESS_LOGIC_ERROR,True,False,0.0
INC-000211,2025-09-18,MOBILE_APP,SCHEMA_VALIDATION,CHECK_789,LOW,CLOSED,2135,388704,20:32,3.18,CONFIGURATION_ERROR,False,False,0.55
INC-000212,2026-03-14,MOBILE_APP,COMPLETENESS_CHECK,CHECK_822,LOW,CLOSED,7,167730,12:46,24.22,ETL_PIPELINE_FAILURE,False,False,0.0
INC-000213,2026-01-15,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_919,LOW,CLOSED,420,189868,05:56,2.12,ETL_PIPELINE_FAILURE,False,False,0.22
INC-000214,2025-10-03,MOBILE_APP,FORMAT_CHECK,CHECK_404,MEDIUM,RESOLVED,1,599471,00:39,11.98,ETL_PIPELINE_FAILURE,False,False,0.0
INC-000215,2025-10-03,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_729,LOW,RESOLVED,63,606,11:49,30.81,MANUAL_DATA_ENTRY,False,False,10.4
INC-000216,2026-02-16,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_704,MEDIUM,CLOSED,2168,1901,19:15,13.46,API_INTEGRATION_ISSUE,True,False,114.05
INC-000217,2025-12-31,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_186,LOW,OPEN,2424,5423,10:46,,DATA_DRIFT,False,False,44.7
INC-000218,2026-01-19,FRAUD_DETECTION,REFERENTIAL_INTEGRITY,CHECK_788,LOW,RESOLVED,274,27104,02:42,1.98,DATA_DRIFT,False,False,1.01
INC-000219,2025-10-13,INTERNET_BANK,CONSISTENCY_CHECK,CHECK_237,MEDIUM,CLOSED,716,26929,17:52,3.49,ETL_PIPELINE_FAILURE,True,False,2.66
INC-000220,2025-11-07,MOBILE_APP,COMPLETENESS_CHECK,CHECK_420,LOW,CLOSED,8,27782,12:12,5.96,UNKNOWN,False,False,0.03
INC-000221,2026-01-14,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_220,LOW,REOPENED,435,116825,16:43,2.08,API_INTEGRATION_ISSUE,False,False,0.37
INC-000222,2026-02-03,PAYMENT_SYSTEM,REFERENTIAL_INTEGRITY,CHECK_344,LOW,CLOSED,813,475,15:49,19.18,SOURCE_SYSTEM_ERROR,False,False,171.16
INC-000223,2025-12-18,CREDIT_BUREAU,SCHEMA_VALIDATION,CHECK_412,LOW,IN_PROGRESS,25323,16636,17:09,,BUSINESS_LOGIC_ERROR,True,True,152.22
INC-000224,2025-10-25,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_219,MEDIUM,OPEN,42,37467,19:18,,UNKNOWN,False,False,0.11
INC-000225,2026-01-17,SCORING_ENGINE,RANGE_CHECK,CHECK_287,MEDIUM,RESOLVED,153,11487,10:26,22.18,CONFIGURATION_ERROR,False,False,1.33
INC-000226,2026-03-13,SCORING_ENGINE,ACCURACY_CHECK,CHECK_482,CRITICAL,RESOLVED,173,32153,20:20,28.74,SCHEMA_CHANGE,False,False,0.54
INC-000227,2026-03-06,FRAUD_DETECTION,RANGE_CHECK,CHECK_810,LOW,IN_PROGRESS,600,170147,03:06,,ETL_PIPELINE_FAILURE,False,True,0.35
INC-000228,2026-02-24,CREDIT_BUREAU,NULL_CHECK,CHECK_244,CRITICAL,IN_PROGRESS,863,24945,16:42,,API_INTEGRATION_ISSUE,False,False,3.46
INC-000229,2025-10-22,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_623,LOW,CLOSED,1238,1584167,02:02,4.65,MANUAL_DATA_ENTRY,False,False,0.08
INC-000230,2026-03-02,FRAUD_DETECTION,FRESHNESS_CHECK,CHECK_497,HIGH,CLOSED,1070,147528,04:11,3.56,DATA_DRIFT,True,False,0.73
INC-000231,2025-11-19,CREDIT_BUREAU,RANGE_CHECK,CHECK_528,HIGH,REOPENED,7,37505,01:12,11.21,DATA_DRIFT,False,False,0.02
INC-000232,2025-12-12,LOAN_REGISTRY,FORMAT_CHECK,CHECK_710,MEDIUM,CLOSED,0,60322,03:31,20.44,MANUAL_DATA_ENTRY,False,False,0.0
INC-000233,2026-02-19,LOAN_REGISTRY,COMPLETENESS_CHECK,CHECK_241,LOW,CLOSED,53,97405,06:06,1.18,SCHEMA_CHANGE,False,False,0.05
INC-000234,2026-02-14,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_688,HIGH,CLOSED,138,641037,01:36,3.87,MANUAL_DATA_ENTRY,False,False,0.02
INC-000235,2025-12-05,LOAN_REGISTRY,SCHEMA_VALIDATION,CHECK_492,MEDIUM,REOPENED,43,230631,20:53,2.75,ETL_PIPELINE_FAILURE,False,False,0.02
INC-000236,2025-12-22,LOAN_REGISTRY,FRESHNESS_CHECK,CHECK_533,MEDIUM,CLOSED,59,61599,12:42,19.21,UNKNOWN,True,False,0.1
INC-000237,2026-01-11,CREDIT_BUREAU,RANGE_CHECK,CHECK_290,MEDIUM,CLOSED,75,5129,15:33,32.5,SOURCE_SYSTEM_ERROR,False,False,1.46
INC-000238,2025-12-25,CREDIT_BUREAU,RANGE_CHECK,CHECK_598,HIGH,CLOSED,471,50506,19:44,1.0,MANUAL_DATA_ENTRY,False,False,0.93
INC-000239,2025-10-01,PAYMENT_SYSTEM,COMPLETENESS_CHECK,CHECK_750,LOW,CLOSED,18,70113,18:16,5.72,UNKNOWN,False,False,0.03
INC-000240,2025-11-03,INTERNET_BANK,COMPLETENESS_CHECK,CHECK_650,MEDIUM,RESOLVED,127,104370,01:23,29.51,SOURCE_SYSTEM_ERROR,False,False,0.12
INC-000241,2025-10-28,SCORING_ENGINE,DUPLICATE_CHECK,CHECK_810,CRITICAL,OPEN,128,5075,07:38,,DATA_DRIFT,False,False,2.52
INC-000242,2025-09-17,MOBILE_APP,DUPLICATE_CHECK,CHECK_760,LOW,IN_PROGRESS,450,96388,22:04,,DATABASE_CORRUPTION,False,False,0.47
INC-000243,2025-11-26,LOAN_REGISTRY,FORMAT_CHECK,CHECK_277,LOW,OPEN,1515,109209,00:59,,UNKNOWN,False,False,1.39
INC-000244,2025-09-06,CRM_CLIENTS,FORMAT_CHECK,CHECK_668,LOW,IN_PROGRESS,4307,1959,06:41,,DATABASE_CORRUPTION,True,False,219.86
INC-000245,2026-01-29,MOBILE_APP,NULL_CHECK,CHECK_270,MEDIUM,IN_PROGRESS,33,1992,15:59,,BUSINESS_LOGIC_ERROR,False,False,1.66
INC-000246,2026-01-20,CREDIT_BUREAU,FORMAT_CHECK,CHECK_601,LOW,RESOLVED,2,206082,02:29,17.01,SOURCE_SYSTEM_ERROR,False,True,0.0
INC-000247,2025-10-29,CRM_CLIENTS,CONSISTENCY_CHECK,CHECK_395,LOW,RESOLVED,91,3982,20:03,4.09,SCHEMA_CHANGE,False,False,2.29
INC-000248,2026-01-29,CRM_CLIENTS,COMPLETENESS_CHECK,CHECK_243,LOW,CLOSED,6,477094,11:35,3.68,API_INTEGRATION_ISSUE,False,False,0.0
INC-000249,2025-10-27,CRM_CLIENTS,SCHEMA_VALIDATION,CHECK_291,MEDIUM,IN_PROGRESS,35212,12608,23:56,,NETWORK_TIMEOUT,False,True,279.28
INC-000250,2025-09-02,PAYMENT_SYSTEM,CONSISTENCY_CHECK,CHECK_422,MEDIUM,CLOSED,25,47559,13:52,9.73,MANUAL_DATA_ENTRY,False,False,0.05
INC-000251,2025-09-19,CREDIT_BUREAU,REFERENTIAL_INTEGRITY,CHECK_962,LOW,CLOSED,458,43156,11:50,25.05,NETWORK_TIMEOUT,False,False,1.06
INC-000252,2026-03-01,CRM_CLIENTS,RANGE_CHECK,CHECK_561,HIGH,CLOSED,961,5276,22:03,21.33,UNKNOWN,False,False,18.21
INC-000253,2026-02-09,LOAN_REGISTRY,FORMAT_CHECK,CHECK_734,MEDIUM,CLOSED,293,355369,19:17,0.72,CONFIGURATION_ERROR,False,False,0.08
INC-000254,2025-09-16,FRAUD_DETECTION,RANGE_CHECK,CHECK_154,LOW,IN_PROGRESS,9446,12632,16:02,,DATABASE_CORRUPTION,False,False,74.78
INC-000255,2025-10-29,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_986,LOW,IN_PROGRESS,98,24774,23:04,,CONFIGURATION_ERROR,False,False,0.4
INC-000256,2025-09-18,PAYMENT_SYSTEM,NULL_CHECK,CHECK_467,MEDIUM,RESOLVED,27,418,09:04,6.44,API_INTEGRATION_ISSUE,False,False,6.46
INC-000257,2025-09-09,MOBILE_APP,FRESHNESS_CHECK,CHECK_109,LOW,IN_PROGRESS,25,1521,06:33,,UNKNOWN,False,False,1.64
INC-000258,2025-11-24,CREDIT_BUREAU,NULL_CHECK,CHECK_596,HIGH,CLOSED,665,209872,03:06,1.02,SCHEMA_CHANGE,False,False,0.32
INC-000259,2025-09-19,INTERNET_BANK,DUPLICATE_CHECK,CHECK_239,MEDIUM,RESOLVED,101,21784,23:14,0.49,SOURCE_SYSTEM_ERROR,False,False,0.46
INC-000260,2026-01-10,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_299,LOW,RESOLVED,25,6828,17:24,4.81,UNKNOWN,False,True,0.37
INC-000261,2025-10-31,CRM_CLIENTS,NULL_CHECK,CHECK_934,MEDIUM,IN_PROGRESS,358,7051,06:12,,MANUAL_DATA_ENTRY,False,False,5.08
INC-000262,2025-11-11,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_493,HIGH,RESOLVED,613,65984,16:42,8.85,CONFIGURATION_ERROR,False,False,0.93
INC-000263,2026-02-19,FRAUD_DETECTION,CONSISTENCY_CHECK,CHECK_675,LOW,CLOSED,255,273961,07:36,6.47,CONFIGURATION_ERROR,False,True,0.09
INC-000264,2026-01-03,CRM_CLIENTS,NULL_CHECK,CHECK_617,MEDIUM,CLOSED,897,7161,20:11,20.12,CONFIGURATION_ERROR,False,False,12.53
INC-000265,2025-10-25,PAYMENT_SYSTEM,NULL_CHECK,CHECK_768,MEDIUM,IN_PROGRESS,177,197150,17:47,,SCHEMA_CHANGE,False,False,0.09
INC-000266,2026-01-17,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_606,LOW,IN_PROGRESS,45,15992,17:26,,MANUAL_DATA_ENTRY,False,True,0.28
INC-000267,2025-10-04,LOAN_REGISTRY,RANGE_CHECK,CHECK_518,LOW,OPEN,752,59951,23:06,,SCHEMA_CHANGE,False,False,1.25
INC-000268,2026-03-05,INTERNET_BANK,RANGE_CHECK,CHECK_801,LOW,OPEN,25,632,20:36,,BUSINESS_LOGIC_ERROR,False,False,3.96
INC-000269,2026-01-25,MOBILE_APP,CONSISTENCY_CHECK,CHECK_603,LOW,CLOSED,15,891,11:43,2.27,DATA_DRIFT,False,False,1.68
INC-000270,2026-01-26,PAYMENT_SYSTEM,FRESHNESS_CHECK,CHECK_525,HIGH,OPEN,1498,113569,14:44,,DATA_DRIFT,False,False,1.32
INC-000271,2025-12-31,CREDIT_BUREAU,ACCURACY_CHECK,CHECK_827,LOW,CLOSED,74,38173,21:27,16.79,CONFIGURATION_ERROR,False,False,0.19
INC-000272,2025-11-02,INTERNET_BANK,SCHEMA_VALIDATION,CHECK_960,MEDIUM,CLOSED,4152,49382,03:10,43.04,NETWORK_TIMEOUT,False,False,8.41
INC-000273,2025-12-31,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_554,LOW,OPEN,823,2546,05:35,,ETL_PIPELINE_FAILURE,True,True,32.33
INC-000274,2025-12-14,INTERNET_BANK,ACCURACY_CHECK,CHECK_600,MEDIUM,RESOLVED,63,9466,12:32,1.57,BUSINESS_LOGIC_ERROR,False,False,0.67
INC-000275,2025-10-19,CRM_CLIENTS,RANGE_CHECK,CHECK_271,LOW,REOPENED,392,777,10:42,1.79,DATABASE_CORRUPTION,True,False,50.45
INC-000276,2025-09-25,LOAN_REGISTRY,SCHEMA_VALIDATION,CHECK_184,MEDIUM,CLOSED,23312,4044,05:34,2.45,API_INTEGRATION_ISSUE,False,False,576.46
INC-000277,2025-09-25,CRM_CLIENTS,DUPLICATE_CHECK,CHECK_678,MEDIUM,RESOLVED,670,21042,19:28,9.02,BUSINESS_LOGIC_ERROR,True,True,3.18
INC-000278,2026-02-16,CREDIT_BUREAU,FORMAT_CHECK,CHECK_131,LOW,CLOSED,475,42431,11:57,44.37,UNKNOWN,False,False,1.12
INC-000279,2025-12-20,CRM_CLIENTS,NULL_CHECK,CHECK_914,LOW,CLOSED,45,5292,10:35,10.68,DATA_DRIFT,False,True,0.85
INC-000280,2025-11-30,SCORING_ENGINE,CONSISTENCY_CHECK,CHECK_879,LOW,RESOLVED,5937,66456,10:54,8.88,SCHEMA_CHANGE,False,False,8.93
INC-000281,2025-12-18,LOAN_REGISTRY,CONSISTENCY_CHECK,CHECK_325,MEDIUM,CLOSED,2071,20403,11:26,13.43,NETWORK_TIMEOUT,True,False,10.15
INC-000282,2025-12-15,LOAN_REGISTRY,NULL_CHECK,CHECK_399,MEDIUM,RESOLVED,46,14018,20:27,0.92,SOURCE_SYSTEM_ERROR,False,True,0.33
INC-000283,2025-12-29,CREDIT_BUREAU,FORMAT_CHECK,CHECK_133,LOW,RESOLVED,6379,26036,23:20,20.27,SOURCE_SYSTEM_ERROR,False,False,24.5
INC-000284,2026-03-06,MOBILE_APP,REFERENTIAL_INTEGRITY,CHECK_381,LOW,REOPENED,206,1467746,19:15,12.49,SOURCE_SYSTEM_ERROR,False,False,0.01
INC-000285,2025-09-14,SCORING_ENGINE,FORMAT_CHECK,CHECK_330,LOW,CLOSED,27,15962,18:34,2.25,DATABASE_CORRUPTION,False,False,0.17
INC-000286,2026-02-20,PAYMENT_SYSTEM,SCHEMA_VALIDATION,CHECK_650,LOW,RESOLVED,44,147928,06:24,11.95,API_INTEGRATION_ISSUE,False,False,0.03
INC-000287,2026-02-15,CRM_CLIENTS,FORMAT_CHECK,CHECK_395,LOW,OPEN,858,65681,17:59,,DATA_DRIFT,False,False,1.31
INC-000288,2026-02-13,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_272,MEDIUM,CLOSED,28,13408,23:16,0.8,CONFIGURATION_ERROR,False,False,0.21
INC-000289,2025-09-26,CRM_CLIENTS,FORMAT_CHECK,CHECK_899,LOW,CLOSED,16,991,11:28,3.73,NETWORK_TIMEOUT,False,False,1.61
INC-000290,2025-09-16,INTERNET_BANK,REFERENTIAL_INTEGRITY,CHECK_568,LOW,CLOSED,61,6282,14:25,5.95,API_INTEGRATION_ISSUE,False,True,0.97
INC-000291,2025-12-13,CRM_CLIENTS,REFERENTIAL_INTEGRITY,CHECK_679,LOW,REOPENED,83,25662,00:46,3.37,MANUAL_DATA_ENTRY,False,False,0.32
INC-000292,2026-03-06,PAYMENT_SYSTEM,RANGE_CHECK,CHECK_860,LOW,CLOSED,38,17862,01:18,3.34,DATA_DRIFT,False,False,0.21
INC-000293,2025-11-26,CRM_CLIENTS,NULL_CHECK,CHECK_891,LOW,RESOLVED,59,294568,19:01,10.21,SCHEMA_CHANGE,False,False,0.02
INC-000294,2025-09-28,SCORING_ENGINE,REFERENTIAL_INTEGRITY,CHECK_884,MEDIUM,OPEN,928,5079,16:08,,UNKNOWN,False,False,18.27
INC-000295,2025-11-03,SCORING_ENGINE,SCHEMA_VALIDATION,CHECK_607,MEDIUM,RESOLVED,247,16422,09:00,13.21,UNKNOWN,False,True,1.5
INC-000296,2025-10-20,LOAN_REGISTRY,REFERENTIAL_INTEGRITY,CHECK_662,MEDIUM,CLOSED,52,64390,09:14,37.59,SOURCE_SYSTEM_ERROR,False,False,0.08
INC-000297,2025-10-19,CREDIT_BUREAU,RANGE_CHECK,CHECK_623,LOW,CLOSED,63,12628,06:54,12.97,BUSINESS_LOGIC_ERROR,False,False,0.5
INC-000298,2026-01-16,MOBILE_APP,CONSISTENCY_CHECK,CHECK_215,LOW,RESOLVED,114,154406,10:01,10.47,MANUAL_DATA_ENTRY,True,False,0.07
INC-000299,2025-12-24,FRAUD_DETECTION,SCHEMA_VALIDATION,CHECK_686,MEDIUM,RESOLVED,127,2502,22:52,22.57,ETL_PIPELINE_FAILURE,False,False,5.08
INC-000300,2025-10-06,INTERNET_BANK,RANGE_CHECK,CHECK_216,LOW,RESOLVED,128,1054,08:58,12.0,UNKNOWN,False,False,12.14
INC-000301,2025-12-18,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_374,MEDIUM,RESOLVED,863,12421,17:32,2.17,BUSINESS_LOGIC_ERROR,False,True,6.95
INC-000302,2025-10-17,CRM_CLIENTS,FRESHNESS_CHECK,CHECK_893,MEDIUM,RESOLVED,220,19109,17:36,4.54,NETWORK_TIMEOUT,False,False,1.15
INC-000303,2025-11-11,PAYMENT_SYSTEM,DUPLICATE_CHECK,CHECK_656,LOW,IN_PROGRESS,233,34070,18:09,,DATABASE_CORRUPTION,True,False,0.68
INC-000304,2025-12-28,CREDIT_BUREAU,FORMAT_CHECK,CHECK_943,LOW,RESOLVED,2574,29053,03:02,16.09,DATA_DRIFT,False,True,8.86
